_,USPS,ST,NAME,ZCTA5,LAT,LON
9743,Darling Downs and West Moreton,QLD,FLAGSTONE CREEK,4344,-27.572999,152.060385
9744,Darling Downs and West Moreton,QLD,HELIDON,4344,-27.572999,152.060385
9745,Darling Downs and West Moreton,QLD,HELIDON SPA,4344,-27.572999,152.060385
21047,Darling Downs and West Moreton,QLD,IREDALE,4344,-27.581256,152.105857
9746,Darling Downs and West Moreton,QLD,LILYDALE,4344,-27.572999,152.060385
9747,Darling Downs and West Moreton,QLD,LOCKYER,4344,-27.572999,152.060385
9748,Darling Downs and West Moreton,QLD,ROCKMOUNT,4344,-27.572999,152.060385
9749,Darling Downs and West Moreton,QLD,SEVENTEEN MILE,4344,-27.572999,152.060385
9750,Darling Downs and West Moreton,QLD,SILVER PINCH,4344,-27.572999,152.060385
9751,Darling Downs and West Moreton,QLD,SILVER RIDGE,4344,-27.572999,152.060385
9752,Darling Downs and West Moreton,QLD,STOCKYARD,4344,-27.572999,152.060385
9753,Darling Downs and West Moreton,QLD,UPPER FLAGSTONE,4344,-27.572999,152.060385
9754,Darling Downs and West Moreton,QLD,GATTON COLLEGE,4345,-27.549094,152.336382
9755,Darling Downs and West Moreton,QLD,MARBURG,4346,-27.56237,152.588235
9756,Darling Downs and West Moreton,QLD,GRANTHAM,4347,-27.655062,152.142704
9757,Darling Downs and West Moreton,QLD,MA MA CREEK,4347,-27.655062,152.142704
9758,Darling Downs and West Moreton,QLD,MOUNT WHITESTONE,4347,-27.655062,152.142704
9759,Darling Downs and West Moreton,QLD,VERADILLA,4347,-27.655062,152.142704
9760,Darling Downs and West Moreton,QLD,WINWILL,4347,-27.655062,152.142704
9761,Darling Downs and West Moreton,QLD,ATHOL,4350,-27.576308,151.852689
9762,Darling Downs and West Moreton,QLD,BLUE MOUNTAIN HEIGHTS,4350,-27.576308,151.852689
9763,Darling Downs and West Moreton,QLD,CARRINGTON,4350,-27.576308,151.852689
9764,Darling Downs and West Moreton,QLD,CENTENARY HEIGHTS,4350,-27.576308,151.852689
9765,Darling Downs and West Moreton,QLD,CHARLTON,4350,-27.576308,151.852689
9766,Darling Downs and West Moreton,QLD,CLIFFORD GARDENS,4350,-27.576308,151.852689
9767,Darling Downs and West Moreton,QLD,COTSWOLD HILLS,4350,-27.576308,151.852689
9768,Darling Downs and West Moreton,QLD,CRANLEY,4350,-27.576308,151.852689
9769,Darling Downs and West Moreton,QLD,DARLING HEIGHTS,4350,-27.576308,151.852689
9770,Darling Downs and West Moreton,QLD,DRAYTON,4350,-27.576308,151.852689
9771,Darling Downs and West Moreton,QLD,DRAYTON NORTH,4350,-27.576308,151.852689
9772,Darling Downs and West Moreton,QLD,EAST TOOWOOMBA,4350,-27.576308,151.852689
9773,Darling Downs and West Moreton,QLD,EASTLAKE,4350,-27.576308,151.852689
9774,Darling Downs and West Moreton,QLD,FINNIE,4350,-27.576308,151.852689
9775,Darling Downs and West Moreton,QLD,GLENVALE,4350,-27.576308,151.852689
9776,Darling Downs and West Moreton,QLD,GLENVALE PARK,4350,-27.576308,151.852689
9777,Darling Downs and West Moreton,QLD,GOWRIE,4350,-27.576308,151.852689
9778,Darling Downs and West Moreton,QLD,GOWRIE MOUNTAIN,4350,-27.576308,151.852689
9779,Darling Downs and West Moreton,QLD,HARLAXTON,4350,-27.576308,151.852689
9780,Darling Downs and West Moreton,QLD,HARRISTOWN,4350,-27.576308,151.852689
9781,Darling Downs and West Moreton,QLD,KEARNEYS SPRING,4350,-27.576308,151.852689
9782,Darling Downs and West Moreton,QLD,MACDONALDTOWN,4350,-27.576308,151.852689
9783,Darling Downs and West Moreton,QLD,MIDDLE RIDGE,4350,-27.576308,151.852689
9784,Darling Downs and West Moreton,QLD,MOUNT KYNOCH,4350,-27.576308,151.852689
9785,Darling Downs and West Moreton,QLD,MOUNT LOFTY,4350,-27.576308,151.852689
9786,Darling Downs and West Moreton,QLD,MOUNT RASCAL,4350,-27.576308,151.852689
9787,Darling Downs and West Moreton,QLD,NEWTOWN,4350,-27.576308,151.852689
9788,Darling Downs and West Moreton,QLD,NORTH TOOWOOMBA,4350,-27.576308,151.852689
9789,Darling Downs and West Moreton,QLD,NORTHLANDS,4350,-27.576308,151.852689
24126,,QLD,NORTHPOINT,4350,-27.576308,151.852689
9790,Darling Downs and West Moreton,QLD,PICNIC POINT,4350,-27.576308,151.852689
9791,Darling Downs and West Moreton,QLD,PRINCE HENRY HEIGHTS,4350,-27.576308,151.852689
9792,Darling Downs and West Moreton,QLD,RANGEVILLE,4350,-27.576308,151.852689
9793,Darling Downs and West Moreton,QLD,REDWOOD,4350,-27.576308,151.852689
9794,Darling Downs and West Moreton,QLD,ROCKVILLE,4350,-27.576308,151.852689
9795,Darling Downs and West Moreton,QLD,SOUTH TOOWOOMBA,4350,-27.576308,151.852689
9796,Darling Downs and West Moreton,QLD,SOUTHTOWN,4350,-27.576308,151.852689
9797,Darling Downs and West Moreton,QLD,TOOWOOMBA,4350,-27.576308,151.852689
9798,Darling Downs and West Moreton,QLD,TOOWOOMBA BC,4350,-27.576308,151.852689
9799,Darling Downs and West Moreton,QLD,TOOWOOMBA CITY,4350,-27.576308,151.852689
9800,Darling Downs and West Moreton,QLD,TOOWOOMBA DC,4350,-27.576308,151.852689
9801,Darling Downs and West Moreton,QLD,TOOWOOMBA EAST,4350,-27.576308,151.852689
9802,Darling Downs and West Moreton,QLD,TOOWOOMBA SOUTH,4350,-27.576308,151.852689
9803,Darling Downs and West Moreton,QLD,TOOWOOMBA VILLAGE FAIR,4350,-27.576308,151.852689
9804,Darling Downs and West Moreton,QLD,TOOWOOMBA WEST,4350,-27.576308,151.852689
9805,Darling Downs and West Moreton,QLD,TOP CAMP,4350,-27.576308,151.852689
9806,Darling Downs and West Moreton,QLD,TORRINGTON,4350,-27.576308,151.852689
9527,Darling Downs and West Moreton,QLD,WELLCAMP,4350,-27.576308,151.852689
9528,Darling Downs and West Moreton,QLD,WESTBROOK,4350,-27.576308,151.852689
9529,Darling Downs and West Moreton,QLD,WILSONTON,4350,-27.576308,151.852689
21048,Darling Downs and West Moreton,QLD,WILSONTON HEIGHTS,4350,-27.576308,151.852689
9530,Darling Downs and West Moreton,QLD,WYALLA PLAZA,4350,-27.576308,151.852689
9531,Darling Downs and West Moreton,QLD,AMIENS,4352,-27.627661,151.94182
9532,Darling Downs and West Moreton,QLD,BALLARD,4352,-27.627661,151.94182
9533,Darling Downs and West Moreton,QLD,BAPAUME,4352,-27.627661,151.94182
9534,Darling Downs and West Moreton,QLD,BIRNAM,4352,-27.627661,151.94182
9535,Darling Downs and West Moreton,QLD,BLANCHVIEW,4352,-27.627661,151.94182
9536,Darling Downs and West Moreton,QLD,BRANCHVIEW,4352,-27.627661,151.94182
9537,Darling Downs and West Moreton,QLD,CABARLAH,4352,-27.627661,151.94182
9538,Darling Downs and West Moreton,QLD,CAWDOR,4352,-27.627661,151.94182
9539,Darling Downs and West Moreton,QLD,CEMENT MILLS,4352,-27.627661,151.94182
9540,Darling Downs and West Moreton,QLD,COALBANK,4352,-27.627661,151.94182
9541,Darling Downs and West Moreton,QLD,CONDAMINE PLAINS,4352,-27.627661,151.94182
9542,Darling Downs and West Moreton,QLD,CUTELLA,4352,-27.627661,151.94182
9543,Darling Downs and West Moreton,QLD,DERRYMORE,4352,-27.627661,151.94182
9544,Darling Downs and West Moreton,QLD,DJUAN,4352,-27.627661,151.94182
9545,Darling Downs and West Moreton,QLD,DOCTOR CREEK,4352,-27.627661,151.94182
9546,Darling Downs and West Moreton,QLD,EVERGREEN,4352,-27.627661,151.94182
9547,Darling Downs and West Moreton,QLD,FIFTEEN MILE,4352,-27.627661,151.94182
9548,Darling Downs and West Moreton,QLD,GEHAM,4352,-27.627661,151.94182
9549,Darling Downs and West Moreton,QLD,GLENCOE,4352,-27.627661,151.94182
9550,Darling Downs and West Moreton,QLD,GORE,4352,-27.627661,151.94182
9551,Darling Downs and West Moreton,QLD,GOWRIE JUNCTION,4352,-27.627661,151.94182
9552,Darling Downs and West Moreton,QLD,GOWRIE LITTLE PLAIN,4352,-27.627661,151.94182
9553,Darling Downs and West Moreton,QLD,GRAPE TREE,4352,-27.627661,151.94182
21049,Darling Downs and West Moreton,QLD,GRAPETREE,4352,-27.32404593,152.0967829
9554,Darling Downs and West Moreton,QLD,GROOMSVILLE,4352,-27.627661,151.94182
9555,Darling Downs and West Moreton,QLD,HAMPTON,4352,-27.627661,151.94182
9556,Darling Downs and West Moreton,QLD,HIGHFIELDS,4352,-27.627661,151.94182
9557,Darling Downs and West Moreton,QLD,HIGHGROVE,4352,-27.627661,151.94182
9558,Darling Downs and West Moreton,QLD,HODGSON VALE,4352,-27.627661,151.94182
9559,Darling Downs and West Moreton,QLD,IREDALE,4352,-27.627661,151.94182
9560,Darling Downs and West Moreton,QLD,KARARA,4352,-27.627661,151.94182
9561,Darling Downs and West Moreton,QLD,KLEINTON,4352,-27.627661,151.94182
9562,Darling Downs and West Moreton,QLD,KULPI,4352,-27.627661,151.94182
9563,Darling Downs and West Moreton,QLD,KURROWAH,4352,-27.627661,151.94182
9564,Darling Downs and West Moreton,QLD,LILYVALE,4352,-27.627661,151.94182
9565,Darling Downs and West Moreton,QLD,LYRA,4352,-27.627661,151.94182
9566,Darling Downs and West Moreton,QLD,MACLAGAN,4352,-27.627661,151.94182
9567,Darling Downs and West Moreton,QLD,MALLING,4352,-27.627661,151.94182
9568,Darling Downs and West Moreton,QLD,MERINGANDAN,4352,-27.627661,151.94182
9569,Darling Downs and West Moreton,QLD,MERINGANDAN WEST,4352,-27.627661,151.94182
9570,Darling Downs and West Moreton,QLD,MERRITTS CREEK,4352,-27.627661,151.94182
9571,Darling Downs and West Moreton,QLD,MOUNT LUKE,4352,-27.627661,151.94182
9572,Darling Downs and West Moreton,QLD,MUNIGANEEN,4352,-27.627661,151.94182
9573,Darling Downs and West Moreton,QLD,MURPHYS CREEK,4352,-27.627661,151.94182
9574,Darling Downs and West Moreton,QLD,NARKO,4352,-27.627661,151.94182
9575,Darling Downs and West Moreton,QLD,NORTH MACLAGAN,4352,-27.627661,151.94182
9576,Darling Downs and West Moreton,QLD,NUTGROVE,4352,-27.627661,151.94182
9577,Darling Downs and West Moreton,QLD,OMAN AMA,4352,-27.627661,151.94182
9578,Darling Downs and West Moreton,QLD,PALM TREE,4352,-27.627661,151.94182
21050,Darling Downs and West Moreton,QLD,PALMTREE,4352,-27.40527861,152.1480255
9579,Darling Downs and West Moreton,QLD,PAMPAS,4352,-27.627661,151.94182
9580,Darling Downs and West Moreton,QLD,PECHEY,4352,-27.627661,151.94182
9581,Darling Downs and West Moreton,QLD,PERANGA,4352,-27.627661,151.94182
9582,Darling Downs and West Moreton,QLD,PERSEVERANCE,4352,-27.627661,151.94182
9583,Darling Downs and West Moreton,QLD,POSTMANS RIDGE,4352,-27.627661,151.94182
9584,Darling Downs and West Moreton,QLD,POZIERES,4352,-27.627661,151.94182
9585,Darling Downs and West Moreton,QLD,PRESTON,4352,-27.627661,151.94182
9586,Darling Downs and West Moreton,QLD,RAMSAY,4352,-27.627661,151.94182
9587,Darling Downs and West Moreton,QLD,RANGEMORE,4352,-27.627661,151.94182
9588,Darling Downs and West Moreton,QLD,RAVENSBOURNE,4352,-27.627661,151.94182
9589,Darling Downs and West Moreton,QLD,SEVERNLEA,4352,-27.627661,151.94182
21051,Darling Downs and West Moreton,QLD,SILVER RIDGE,4352,-27.61100437,152.0419329
9590,Darling Downs and West Moreton,QLD,SPRING BLUFF,4352,-27.627661,151.94182
9591,Darling Downs and West Moreton,QLD,ST AUBYN,4352,-27.627661,151.94182
9592,Darling Downs and West Moreton,QLD,THORNVILLE,4352,-27.627661,151.94182
9593,Darling Downs and West Moreton,QLD,TOOWOOMBA MC,4352,-27.627661,151.94182
9594,Darling Downs and West Moreton,QLD,TUMMAVILLE,4352,-27.627661,151.94182
9595,Darling Downs and West Moreton,QLD,UMBIRAM,4352,-27.627661,151.94182
9596,Darling Downs and West Moreton,QLD,UPPER LOCKYER,4352,-27.627661,151.94182
21052,Darling Downs and West Moreton,QLD,VALE VIEW,4352,-27.66060764,151.8985186
9597,Darling Downs and West Moreton,QLD,WHICHELLO,4352,-27.627661,151.94182
9598,Darling Downs and West Moreton,QLD,WHITE MOUNTAIN,4352,-27.627661,151.94182
9599,Darling Downs and West Moreton,QLD,WITHCOTT,4352,-27.627661,151.94182
9600,Darling Downs and West Moreton,QLD,WOODLEIGH,4352,-27.627661,151.94182
9601,Darling Downs and West Moreton,QLD,WOOLMER,4352,-27.627661,151.94182
9602,Darling Downs and West Moreton,QLD,WUTUL,4352,-27.627661,151.94182
9603,Darling Downs and West Moreton,QLD,WYREEMA,4352,-27.627661,151.94182
9604,Darling Downs and West Moreton,QLD,YALANGUR,4352,-27.627661,151.94182
9605,Darling Downs and West Moreton,QLD,YANDILLA,4352,-27.627661,151.94182
9606,Darling Downs and West Moreton,QLD,BERGEN,4353,-27.256984,151.904578
9607,Darling Downs and West Moreton,QLD,EAST COOYAR,4353,-27.256984,151.904578
9608,Darling Downs and West Moreton,QLD,HADEN,4353,-27.256984,151.904578
23981,Darling Downs and West Moreton,QLD,MOUNT DARRY,4353,-27.256984,151.904578
9609,Darling Downs and West Moreton,QLD,DOUGLAS,4354,-27.343884,151.887919
9610,Darling Downs and West Moreton,QLD,GOOMBUNGEE,4354,-27.343884,151.887919
9611,Darling Downs and West Moreton,QLD,KILBIRNIE,4354,-27.343884,151.887919
9612,Darling Downs and West Moreton,QLD,ANDURAMBA,4355,-27.18463,152.008635
21053,Darling Downs and West Moreton,QLD,CRESSBROOK CREEK,4355,-27.2412582,152.1679737
9613,Darling Downs and West Moreton,QLD,CROWS NEST,4355,-27.18463,152.008635
9614,Darling Downs and West Moreton,QLD,EMU CREEK,4355,-27.18463,152.008635
9615,Darling Downs and West Moreton,QLD,GENAVEN,4355,-27.18463,152.008635
21054,Darling Downs and West Moreton,QLD,GLENAVEN,4355,-27.17812344,151.973148
9616,Darling Downs and West Moreton,QLD,GLENHAVEN,4355,-27.18463,152.008635
9617,Darling Downs and West Moreton,QLD,JONES GULLY,4355,-27.18463,152.008635
9618,Darling Downs and West Moreton,QLD,MOUNTAIN CAMP,4355,-27.18463,152.008635
9619,Darling Downs and West Moreton,QLD,NUKINENDA,4355,-27.18463,152.008635
9620,Darling Downs and West Moreton,QLD,PIERCE CREEK,4355,-27.18463,152.008635
21055,Darling Downs and West Moreton,QLD,PIERCES CREEK,4355,-27.1640073,152.0374295
9621,Darling Downs and West Moreton,QLD,PINELANDS,4355,-27.18463,152.008635
9622,Darling Downs and West Moreton,QLD,PLAINBY,4355,-27.18463,152.008635
9623,Darling Downs and West Moreton,QLD,SYLVIA VALE,4355,-27.18463,152.008635
9624,Darling Downs and West Moreton,QLD,THE BLUFF,4355,-27.18463,152.008635
9625,Darling Downs and West Moreton,QLD,UPPER PINELANDS,4355,-27.18463,152.008635
9626,Darling Downs and West Moreton,QLD,BONGEEN,4356,-27.663074,151.550271
9627,Darling Downs and West Moreton,QLD,BROXBURN,4356,-27.663074,151.550271
9628,Darling Downs and West Moreton,QLD,EVANSLEA,4356,-27.663074,151.550271
9629,Darling Downs and West Moreton,QLD,IRONGATE,4356,-27.663074,151.550271
9630,Darling Downs and West Moreton,QLD,KINCORA,4356,-27.663074,151.550271
9631,Darling Downs and West Moreton,QLD,LINTHORPE,4356,-27.663074,151.550271
9632,Darling Downs and West Moreton,QLD,MOTLEY,4356,-27.663074,151.550271
9633,Darling Downs and West Moreton,QLD,MOUNT TYSON,4356,-27.663074,151.550271
9634,Darling Downs and West Moreton,QLD,NORTH BRANCH,4356,-27.663074,151.550271
9635,Darling Downs and West Moreton,QLD,NORWIN,4356,-27.663074,151.550271
9636,Darling Downs and West Moreton,QLD,PITTSWORTH,4356,-27.663074,151.550271
9637,Darling Downs and West Moreton,QLD,PURRAWUNDA,4356,-27.663074,151.550271
9638,Darling Downs and West Moreton,QLD,ROSSVALE,4356,-27.663074,151.550271
9639,Darling Downs and West Moreton,QLD,SCRUBBY MOUNTAIN,4356,-27.663074,151.550271
9640,Darling Downs and West Moreton,QLD,SPRINGSIDE,4356,-27.663074,151.550271
9641,Darling Downs and West Moreton,QLD,ST HELENS,4356,-27.663074,151.550271
9642,Darling Downs and West Moreton,QLD,STONELEIGH,4356,-27.663074,151.550271
9643,Darling Downs and West Moreton,QLD,YARRANLEA,4356,-27.663074,151.550271
9644,Darling Downs and West Moreton,QLD,BRINGALILY,4357,-27.957654,151.103872
9645,Darling Downs and West Moreton,QLD,BULLI CREEK,4357,-27.957654,151.103872
9646,Darling Downs and West Moreton,QLD,CANNING CREEK,4357,-27.957654,151.103872
9647,Darling Downs and West Moreton,QLD,CAPTAINS MOUNTAIN,4357,-27.957654,151.103872
9648,Darling Downs and West Moreton,QLD,CLONTARF,4357,-27.957654,151.103872
9649,Darling Downs and West Moreton,QLD,CONDAMINE FARMS,4357,-27.957654,151.103872
9650,Darling Downs and West Moreton,QLD,CYPRESS GARDENS,4357,-27.957654,151.103872
9651,Darling Downs and West Moreton,QLD,DOMVILLE,4357,-27.957654,151.103872
9652,Darling Downs and West Moreton,QLD,FOREST RIDGE,4357,-27.957654,151.103872
9653,Darling Downs and West Moreton,QLD,GRAYS GATE,4357,-27.957654,151.103872
9654,Darling Downs and West Moreton,QLD,KOOROONGARRA,4357,-27.957654,151.103872
9655,Darling Downs and West Moreton,QLD,LAVELLE,4357,-27.957654,151.103872
9656,Darling Downs and West Moreton,QLD,LEMONTREE,4357,-27.957654,151.103872
9657,Darling Downs and West Moreton,QLD,MILLMERRAN,4357,-27.957654,151.103872
9658,Darling Downs and West Moreton,QLD,MILLMERRAN DOWNS,4357,-27.957654,151.103872
9659,Darling Downs and West Moreton,QLD,MILLMERRAN WOODS,4357,-27.957654,151.103872
9660,Darling Downs and West Moreton,QLD,MILLWOOD,4357,-27.957654,151.103872
9661,Darling Downs and West Moreton,QLD,MOUNT EMLYN,4357,-27.957654,151.103872
9662,Darling Downs and West Moreton,QLD,PUNCHS CREEK,4357,-27.957654,151.103872
9663,Darling Downs and West Moreton,QLD,ROCKY CREEK,4357,-27.957654,151.103872
9664,Darling Downs and West Moreton,QLD,STONEHENGE,4357,-27.957654,151.103872
9665,Darling Downs and West Moreton,QLD,THE PINES,4357,-27.957654,151.103872
9666,Darling Downs and West Moreton,QLD,TURALLIN,4357,-27.957654,151.103872
9667,Darling Downs and West Moreton,QLD,WATTLE RIDGE,4357,-27.957654,151.103872
9668,Darling Downs and West Moreton,QLD,WESTERN CREEK,4357,-27.957654,151.103872
9384,Darling Downs and West Moreton,QLD,WOONDUL,4357,-27.957654,151.103872
9385,Darling Downs and West Moreton,QLD,CAMBOOYA,4358,-27.7283,151.859857
9386,Darling Downs and West Moreton,QLD,FELTON,4358,-27.7283,151.859857
9387,Darling Downs and West Moreton,QLD,FELTON EAST,4358,-27.7283,151.859857
9388,Darling Downs and West Moreton,QLD,FELTON SOUTH,4358,-27.7283,151.859857
21056,Darling Downs and West Moreton,QLD,RAMSAY,4358,-27.72378158,151.9878913
9389,Darling Downs and West Moreton,QLD,VALE VIEW,4358,-27.7283,151.859857
9390,Darling Downs and West Moreton,QLD,ASCOT,4359,-27.794456,152.03681
9391,Darling Downs and West Moreton,QLD,BUDGEE,4359,-27.794456,152.03681
21057,Darling Downs and West Moreton,QLD,EAST GREENMOUNT,4359,-27.7732073,151.9520167
9392,Darling Downs and West Moreton,QLD,GREENMOUNT,4359,-27.794456,152.03681
9393,Darling Downs and West Moreton,QLD,GREENMOUNT EAST,4359,-27.794456,152.03681
9394,Darling Downs and West Moreton,QLD,HIRSTGLEN,4359,-27.794456,152.03681
9395,Darling Downs and West Moreton,QLD,WEST HALDON,4359,-27.794456,152.03681
9396,Darling Downs and West Moreton,QLD,NOBBY,4360,-27.853801,151.907036
9397,Darling Downs and West Moreton,QLD,BACK PLAINS,4361,-27.965214,151.948279
9398,Darling Downs and West Moreton,QLD,CLIFTON,4361,-27.965214,151.948279
9399,Darling Downs and West Moreton,QLD,ELLANGOWAN,4361,-27.965214,151.948279
9400,Darling Downs and West Moreton,QLD,ELPHINSTONE,4361,-27.965214,151.948279
9401,Darling Downs and West Moreton,QLD,HEADINGTON HILL,4361,-27.965214,151.948279
9402,Darling Downs and West Moreton,QLD,KINGS CREEK,4361,-27.965214,151.948279
9403,Darling Downs and West Moreton,QLD,MANAPOURI,4361,-27.965214,151.948279
9404,Darling Downs and West Moreton,QLD,MISSEN FLAT,4361,-27.965214,151.948279
9405,Darling Downs and West Moreton,QLD,MOUNT MOLAR,4361,-27.965214,151.948279
9406,Darling Downs and West Moreton,QLD,NEVILTON,4361,-27.965214,151.948279
9407,Darling Downs and West Moreton,QLD,PILTON,4361,-27.965214,151.948279
9408,Darling Downs and West Moreton,QLD,RYEFORD,4361,-27.965214,151.948279
9409,Darling Downs and West Moreton,QLD,SANDY CAMP,4361,-27.965214,151.948279
9410,Darling Downs and West Moreton,QLD,SPRING CREEK,4361,-27.965214,151.948279
9411,Darling Downs and West Moreton,QLD,UPPER PILTON,4361,-27.965214,151.948279
9412,Darling Downs and West Moreton,QLD,VICTORIA HILL,4361,-27.965214,151.948279
9413,Darling Downs and West Moreton,QLD,ALLORA,4362,-28.050522,151.841358
